dataset,packet_index,frame_index,event_index,payload_symbol_index,frame_symbol_index,source_start_sample,corrected_start_sample,gt_bin,clean_csv_margin_db,clean_recomputed_margin_db,waveform_source,gt_provenance
0_0_0_10_14_8,0,0,0,0,8,728281,728283,803,21.177893576348957,20.299509455762625,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,8,16,4084093,4084095,865,20.51893955077855,19.476727939538737,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,9,17,4088189,4088191,492,20.652215741608963,18.84605326488974,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,10,18,4092285,4092287,765,22.619222921731517,20.634328264962207,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,11,19,4096381,4096383,1023,16.56702102953557,15.195823571192653,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,12,20,4100477,4100479,597,20.364914740032006,19.438904114335106,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,13,21,4104573,4104575,562,19.05708434888907,18.13824966599371,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,14,22,4108669,4108671,478,18.891118293651218,17.85727837861234,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,15,23,4112765,4112767,267,17.970448268140025,17.943509117712587,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,16,24,4116861,4116863,917,15.079939501059528,13.491585160832978,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,17,25,4120958,4120960,656,14.343953695795937,14.813131026660862,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,18,26,4125054,4125056,889,19.506376209814043,19.34039637785778,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,19,27,4129150,4129152,510,14.723119940262496,13.691086352932588,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,20,28,4133246,4133248,860,18.920549484054416,19.083798072535217,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,21,29,4137342,4137344,553,14.194460245687717,13.017705839174315,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,22,30,4141438,4141440,629,15.33628081812064,14.57245874951967,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,23,31,4145534,4145536,759,18.869525652863462,17.969540713501367,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,24,32,4149630,4149632,874,21.752687090380498,20.79058819892517,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,25,33,4153726,4153728,720,17.08009569926032,16.31693892882668,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,26,34,4157822,4157824,314,18.63628794761517,16.28754112160985,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,27,35,4161918,4161920,602,15.86735299419622,15.000612309920605,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,28,36,4166014,4166016,7,26.855263492123157,25.817917184920326,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,2,1,2,29,37,4170110,4170112,610,16.436024028831085,16.053710145701302,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,0,8,5551688,5551690,222,28.289297548516366,26.35912521333605,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,1,9,5555784,5555786,711,25.801577181908346,23.324628633601968,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,2,10,5559880,5559882,871,26.546128606741487,23.47501054745029,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,3,11,5563976,5563978,718,24.28681801441202,24.81050396005903,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,4,12,5568072,5568074,107,26.40457228073022,21.86566540396388,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,5,13,5572168,5572170,468,20.707209536224788,18.851781650448906,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,6,14,5576264,5576266,89,19.116500745002295,18.264468940296418,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,7,15,5580360,5580362,713,22.50425283809451,22.430145864608075,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,8,16,5584456,5584458,865,18.437123948508575,19.96679255998578,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,9,17,5588552,5588554,492,21.776053551162647,20.166362571978457,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,10,18,5592648,5592650,765,20.76107546059385,19.872788296546297,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,11,19,5596744,5596746,1023,17.223515884703954,15.7891655845519,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,12,20,5600840,5600842,597,20.762888504047435,19.849375760565376,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,13,21,5604936,5604938,562,20.85003552101133,18.552642188692985,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,14,22,5609032,5609034,478,19.906792589279323,17.88960696287301,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,15,23,5613128,5613130,267,16.79887416885262,18.155886646056675,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,16,24,5617224,5617226,917,15.281615191137586,14.369076406047306,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,17,25,5621320,5621322,656,18.588556930534196,19.54973425915982,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,18,26,5625417,5625419,889,19.053185607055873,19.15769213156244,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,19,27,5629513,5629515,510,14.234230658205222,12.700382890554538,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,20,28,5633609,5633611,860,19.148988465949902,18.48522078715835,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,21,29,5637705,5637707,553,13.98546149114421,13.021087926070763,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,22,30,5641801,5641803,629,14.684041056883594,13.947307080515143,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,23,31,5645897,5645899,759,16.860775179013427,16.940990366561593,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,24,32,5649993,5649995,874,22.295245708408288,20.77314180854739,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,25,33,5654089,5654091,720,17.879331592546027,16.484694475499136,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,26,34,5658185,5658187,314,18.032519349545254,16.586399444896706,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,27,35,5662281,5662283,602,14.355472460494163,13.912157345813231,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,28,36,5666377,5666379,7,26.936159054964072,23.68374426042992,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,3,2,3,29,37,5670473,5670475,610,15.402797917536583,14.8523696826195,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,0,8,8552416,8552418,222,20.847720742217156,21.031571688687354,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,1,9,8556512,8556514,826,23.587367006503793,21.2400432113067,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,2,10,8560608,8560610,871,23.279026282889173,21.888182219080097,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,3,11,8564704,8564706,718,20.751258668171367,20.223281813597545,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,4,12,8568800,8568802,86,28.695668546797876,25.387948050513657,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,5,13,8572896,8572898,468,21.94231329968432,19.9338168420133,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,6,14,8576992,8576994,89,27.984640506812582,25.522844920107804,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,7,15,8581088,8581090,713,21.671845456802778,21.67942315951793,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,8,16,8585184,8585186,865,26.686222000386866,23.711801217413836,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,9,17,8589280,8589282,492,22.03032352363481,20.00425784372385,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,10,18,8593376,8593378,765,25.915507117070046,24.51007879338185,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,11,19,8597472,8597474,1023,23.846487161161335,21.434621967776295,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,12,20,8601568,8601570,597,23.085274063472436,22.341592871315488,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,5,3,5,13,21,8605664,8605666,562,22.657247434291147,20.364584335826912,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
